,fecha,ventas_diarias_usd,inversion_publicitaria_usd,temperatura_promedio_c
434,2025-03-10,6314.676133094402,190.790988162884,24.514726890288248
435,2025-03-11,5466.662658928206,93.41457573787923,24.638526037716233
436,2025-03-12,5590.321505128741,203.2237873911381,
437,2025-03-13,5725.997823195512,45.14814848294929,26.802631547421797
438,2025-03-14,4832.8643583295325,38.409651928797764,24.88569615169027
439,2025-03-15,5664.097629379687,87.55140885016152,25.98276896293441
440,2025-03-16,5701.663717416721,109.07467337103638,25.114540060368437
441,2025-03-17,5670.340729361473,88.55755024753903,24.758119007499815
442,2025-03-18,5128.295868053341,32.01738222902879,28.328802385239317
443,2025-03-19,5476.184569389729,86.09402218206006,27.229001004348635
444,2025-03-20,4803.4406662144,46.88816272853009,23.064789449101223
445,2025-03-21,5394.151742147323,125.81798189775083,22.92663264912583
446,2025-03-22,6119.278464534353,108.12620644346424,27.470756153967287
447,2025-03-23,5283.474347527307,56.26429301414417,25.144316567040786
448,2025-03-24,5017.916694928706,69.62102056346501,23.465971469622787
449,2025-03-25,5571.804639831084,53.00537052376125,27.521935955318106
450,2025-03-26,5622.906845038927,87.2397827752864,26.21899351651235
451,2025-03-27,6297.191804522022,145.12147644152657,26.352870604131553
452,2025-03-28,5488.915742834483,54.98920959660518,27.198258746657793
453,2025-03-29,5332.893041242377,115.81837806359212,24.025646789509796
454,2025-03-30,4818.581226823297,69.05278352778592,
455,2025-03-31,5709.003342697396,60.55569886297879,28.370042454234145
456,2025-04-01,4883.653549901761,85.32647828805129,23.8441942973037
457,2025-04-02,5013.270469187675,53.64449416767234,24.16614325631508
458,2025-04-03,5156.969515263435,68.24985758023503,24.463624614805493
459,2025-04-04,5547.308787147607,49.454895576558826,29.113197179045983
460,2025-04-05,6565.877086098111,240.41403106628206,26.727577915809636
461,2025-04-06,5572.208794147821,91.61836803578305,27.42806537217809
462,2025-04-07,4775.510650617546,63.442706958626914,
463,2025-04-08,5440.445674770129,100.18214261641528,25.056710278802637
464,2025-04-09,5660.843380309236,85.10076076125482,26.89362130885098
465,2025-04-10,5229.809124680339,80.60133399913624,23.597141585198838
466,2025-04-11,5197.917717650162,122.37417387009431,24.27276372163824
467,2025-04-12,5145.82619280348,131.46673515599062,
468,2025-04-13,5563.431573643332,69.04437585379475,23.84179930363277
469,2025-04-14,4995.60449937685,67.49752156694647,25.572441100051403
470,2025-04-15,5400.701525500323,78.45099414392995,25.61744066324125
471,2025-04-16,5080.913640048408,28.475367566185252,25.01463369313864
472,2025-04-17,4779.533453613233,42.1993352648751,22.85414557911161
473,2025-04-18,5459.438204871854,178.29458134085982,
474,2025-04-19,5310.452280691713,204.8921732780214,24.484633414383943
475,2025-04-20,4923.324576511314,79.47813721236533,
476,2025-04-21,4895.434605948488,120.09444579671282,
477,2025-04-22,5730.2281222351085,105.17494192187448,26.188230267677902
478,2025-04-23,6477.214960012373,419.6581302514504,24.570364176766283
479,2025-04-24,6479.795156999795,157.55702491944206,26.329911258857397
480,2025-04-25,5222.895977182216,84.43999841924072,23.171491657195844
481,2025-04-26,4812.843721988447,55.82544559545264,22.730770681586765
482,2025-04-27,4295.302209892347,40.317146094485075,21.91677572769816
483,2025-04-28,5435.649419512136,99.65675363638329,24.62608988505146
484,2025-04-29,4829.770064609208,61.671667477861575,
485,2025-04-30,5231.683523666067,44.20655782682879,26.464046641623113
486,2025-05-01,5021.4140976297895,65.15138473287425,24.257244031682625
487,2025-05-02,5085.3786251714755,52.41673959299639,25.588917290215868
488,2025-05-03,6275.978069996696,209.25860206068765,26.34587788337358
489,2025-05-04,5706.723505781508,139.88489116869596,24.042015730644707
490,2025-05-05,5763.13916969402,89.65900842097001,25.462631191672582
491,2025-05-06,5841.851074031894,188.66483281858794,26.46101651577625
492,2025-05-07,5259.394948021929,93.56759851335009,23.04198414646715
493,2025-05-08,5132.863011169097,58.5193751960599,24.876158185292635
494,2025-05-09,7920.416513085641,1578.147082789383,23.75404560789672
495,2025-05-10,5118.515491167678,117.85499605733015,
496,2025-05-11,4682.258329339907,53.59077380928203,
497,2025-05-12,5148.125489618218,81.84528206797398,22.797358818475207
498,2025-05-13,4900.208763840817,58.1014646874927,24.60604447382007
499,2025-05-14,4497.77159993611,45.08727854373693,22.03106538174896
