FECHA,EJECUTADO,PROG. DIARIA,PROG. SEMANAL
05/06/2023 04:00,5740.34861,5801.23291,5788.67029
05/06/2023 04:30,5808.57834,5831.79224,5854.45481
05/06/2023 05:00,5788.71143,5887.25011,5855.02906
05/06/2023 05:30,6062.8644,6010.6774,6079.08548
05/06/2023 06:00,6023.20376,6157.1507,6082.69752
05/06/2023 06:30,6208.47392,6311.67388,6333.96659
05/06/2023 07:00,6376.52852,6375.69004,6389.39744
05/06/2023 07:30,6492.56473,6497.40866,6583.25556
05/06/2023 08:00,6484.53276,6624.7614,6620.45753
05/06/2023 08:30,6879.05777,6854.96382,7006.6121
05/06/2023 09:00,6826.01795,7075.58588,7021.9562
05/06/2023 09:30,6979.15626,7166.40732,7256.21255
05/06/2023 10:00,7244.29034,7270.35504,7270.70243
05/06/2023 10:30,7193.04329,7337.83184,7336.01619
05/06/2023 11:00,7302.08334,7438.3976,7389.07582
05/06/2023 11:30,7370.31164,7426.35058,7467.27603
05/06/2023 12:00,7347.29995,7387.20436,7479.07047
05/06/2023 12:30,7190.92352,7334.69197,7389.04638
05/06/2023 13:00,7000.2067,7282.48944,7396.57739
05/06/2023 13:30,7115.59548,7223.73025,7357.97282
05/06/2023 14:00,7077.72792,7281.70994,7359.23212
05/06/2023 14:30,7166.74762,7322.89375,7377.12087
05/06/2023 15:00,7109.56237,7341.62021,7367.17235
05/06/2023 15:30,7174.94659,7327.27003,7513.89861
05/06/2023 16:00,7186.01315,7312.82689,7460.74256
05/06/2023 16:30,7139.25756,7272.74342,7399.24593
05/06/2023 17:00,7057.32249,7141.37945,7361.44974
05/06/2023 17:30,7086.83804,7116.62605,7241.13365
05/06/2023 18:00,7121.70163,7180.529,7241.69618
05/06/2023 18:30,7287.94937,7300.38659,7437.64587
05/06/2023 19:00,7322.27798,7275.27998,7435.61264
05/06/2023 19:30,7330.97095,7266.8009,7404.63522
05/06/2023 20:00,7283.80755,7236.01754,7400.28843
05/06/2023 20:30,7256.26503,7209.46215,7318.48388
05/06/2023 21:00,7213.63402,7190.45983,7314.77225
05/06/2023 21:30,7163.45847,7157.7033,7251.58644
05/06/2023 22:00,7054.37228,7091.03136,7248.02079
05/06/2023 22:30,7070.93957,6939.55661,7053.76278
05/06/2023 23:00,6790.22952,6735.14279,7048.89358
05/06/2023 23:30,6658.09595,6629.60043,6750.28111
06/06/2023 00:00,6534.61441,6533.44126,6745.14333
06/06/2023 00:30,6480.50667,6361.48158,6411.55688
06/06/2023 01:00,6258.73253,6246.64569,6407.67078
06/06/2023 01:30,6213.50994,6163.66149,6215.06064
06/06/2023 02:00,6171.63012,6095.12532,6209.47939
06/06/2023 02:30,6032.57184,6047.55051,6142.17356
06/06/2023 03:00,6060.73138,6031.75428,6136.34404
06/06/2023 03:30,6041.02651,6011.81695,6107.57855
06/06/2023 04:00,6063.09876,6007.05079,6101.9178
06/06/2023 04:30,6001.3452,6027.11698,6181.14441
06/06/2023 05:00,6181.31993,6082.5041,6177.59701
06/06/2023 05:30,6195.7305,6206.12465,6363.41352
06/06/2023 06:00,6276.31466,6325.08525,6363.21741
06/06/2023 06:30,6521.1462,6487.732,6544.77249
06/06/2023 07:00,6532.38351,6479.1518,6597.64221
06/06/2023 07:30,6744.37749,6603.02613,6736.89577
06/06/2023 08:00,6764.26584,6689.28764,6775.64725
06/06/2023 08:30,6901.48312,6906.32419,7117.56194
06/06/2023 09:00,7112.57209,7058.17489,7132.61848
06/06/2023 09:30,7140.73188,7181.13634,7275.46178
06/06/2023 10:00,7174.27671,7269.41017,7289.24994
06/06/2023 10:30,7279.31359,7329.82331,7402.34168
06/06/2023 11:00,7353.42233,7394.09893,7413.82538
06/06/2023 11:30,7404.853,7420.14185,7474.10047
06/06/2023 12:00,7408.73661,7419.53303,7484.46541
06/06/2023 12:30,7306.06979,7355.62446,7429.45867
06/06/2023 13:00,7219.53069,7257.90428,7436.42023
06/06/2023 13:30,7185.69643,7274.77946,7407.79099
06/06/2023 14:00,7266.98764,7323.73328,7409.34084
06/06/2023 14:30,7372.53867,7378.62828,7478.95196
06/06/2023 15:00,7304.18018,7387.5938,7470.68138
06/06/2023 15:30,7308.95917,7407.81787,7443.38414
06/06/2023 16:00,7250.31486,7372.31507,7390.26671
06/06/2023 16:30,7172.56291,7276.75227,7388.21612
06/06/2023 17:00,7062.23663,7161.94455,7347.63953
06/06/2023 17:30,7137.399,7165.00296,7303.42336
06/06/2023 18:00,7201.84697,7233.14356,7303.70957
06/06/2023 18:30,7357.56701,7313.52571,7422.9697
06/06/2023 19:00,7360.85359,7292.22351,7418.30509
06/06/2023 19:30,7432.57796,7250.08554,7438.61357
06/06/2023 20:00,7401.93404,7244.42073,7431.06363
06/06/2023 20:30,7333.69907,7191.92381,7409.1444
06/06/2023 21:00,7270.00227,7155.50952,7402.48846
06/06/2023 21:30,7202.18111,7111.70745,7313.86372
06/06/2023 22:00,7043.10192,7063.79682,7307.32915
06/06/2023 22:30,6947.55977,6968.18588,7065.01431
06/06/2023 23:00,6732.12537,6766.41979,7060.21046
06/06/2023 23:30,6699.98286,6569.35353,6695.57059
07/06/2023 00:00,6402.11213,6407.25091,6689.75433
07/06/2023 00:30,6386.2758,6329.22659,6371.21721
07/06/2023 01:00,6230.533,6218.00688,6347.60321
07/06/2023 01:30,6230.94992,6130.86204,6130.43224
07/06/2023 02:00,6197.81711,6060.44721,6124.80112
07/06/2023 02:30,6031.64277,5997.9231,6013.9508
07/06/2023 03:00,6124.96751,5978.6375,6008.10888
07/06/2023 03:30,6064.39539,5955.84321,5970.37055
07/06/2023 04:00,6094.1047,5969.65598,5952.29372
07/06/2023 04:30,6098.55175,5994.59896,5962.79612
07/06/2023 05:00,6220.80786,6041.96732,5957.21667
07/06/2023 05:30,6283.56676,6158.82544,5960.36307
07/06/2023 06:00,6396.20125,6281.76245,5958.90338
07/06/2023 06:30,6513.15126,6438.26414,5777.54522
07/06/2023 07:00,6671.0446,6448.30123,5826.84469
07/06/2023 07:30,6742.76741,6579.97434,6021.73008
07/06/2023 08:00,6810.11106,6682.27808,6057.59657
07/06/2023 08:30,6997.0389,6874.76531,6174.16371
07/06/2023 09:00,7142.25278,6991.54038,6190.40453
07/06/2023 09:30,7156.87288,7104.63135,6369.8912
07/06/2023 10:00,7131.20492,7197.05521,6416.03815
07/06/2023 10:30,7218.65421,7244.3748,6513.91637
07/06/2023 11:00,7280.64736,7316.39596,6527.10021
07/06/2023 11:30,7321.90742,7342.56354,6640.93657
07/06/2023 12:00,7278.66671,7354.14969,6650.83954
07/06/2023 12:30,7250.69083,7258.268,6673.54233
07/06/2023 13:00,7124.07431,7196.10388,6684.54125
07/06/2023 13:30,7134.21092,7147.59777,6653.01004
07/06/2023 14:00,7157.87787,7188.3945,6654.56485
07/06/2023 14:30,7313.36677,7278.45646,6643.37602
07/06/2023 15:00,7304.29191,7296.12218,6633.65839
07/06/2023 15:30,7225.93241,7292.84407,6610.05703
07/06/2023 16:00,7253.41611,7277.22486,6556.57939
07/06/2023 16:30,7233.8092,7244.71039,6585.69422
07/06/2023 17:00,7173.38312,7151.07199,6546.9973
07/06/2023 17:30,7193.61128,7114.89635,6646.97368
07/06/2023 18:00,7154.18175,7213.04041,6647.39414
07/06/2023 18:30,7385.37307,7264.0136,7231.45561
07/06/2023 19:00,7334.1203,7270.0854,7187.10286
07/06/2023 19:30,7372.77475,7258.94411,7355.09992
07/06/2023 20:00,7371.17547,7230.8611,7350.14112
07/06/2023 20:30,7286.70782,7180.52539,7335.01869
07/06/2023 21:00,7271.10221,7132.316,7330.58203
07/06/2023 21:30,7260.2514,7114.68736,7104.61412
07/06/2023 22:00,7213.38089,7043.1587,7099.16627
07/06/2023 22:30,7038.72955,6999.14084,6889.51095
07/06/2023 23:00,6816.89088,6801.24564,6882.18352
07/06/2023 23:30,6689.11782,6650.47373,6595.00323
08/06/2023 00:00,6594.93303,6468.02248,6586.56357
08/06/2023 00:30,6435.23995,6449.49454,6304.9131
08/06/2023 01:00,6337.78071,6300.10172,6298.54396
08/06/2023 01:30,6229.08846,6225.09736,6020.55386
08/06/2023 02:00,6135.38462,6156.67405,6021.90289
08/06/2023 02:30,6144.777,6103.02518,5942.48274
08/06/2023 03:00,6112.14829,6085.27819,5942.92898
08/06/2023 03:30,6062.69923,6068.23348,5916.88165
08/06/2023 04:00,6067.13005,6068.71075,5917.64455
08/06/2023 04:30,6142.20075,6084.56662,5983.09494
08/06/2023 05:00,6133.09078,6125.37079,5984.13737
08/06/2023 05:30,6326.49446,6196.58366,6365.85428
08/06/2023 06:00,6473.54693,6311.48638,6370.44386
08/06/2023 06:30,6591.98215,6497.81703,6560.02704
08/06/2023 07:00,6531.22378,6560.5583,6598.39858
08/06/2023 07:30,6667.26024,6627.38349,6754.89566
08/06/2023 08:00,6728.9285,6660.15277,6792.12444
08/06/2023 08:30,6888.3809,6847.98444,7125.37075
08/06/2023 09:00,7068.8696,6993.29691,7141.58826
08/06/2023 09:30,7043.00009,7120.75995,7269.30107
08/06/2023 10:00,7143.85728,7192.66575,7279.39492
08/06/2023 10:30,7190.17005,7300.85842,7391.24699
08/06/2023 11:00,7202.48091,7373.51613,7416.82797
08/06/2023 11:30,7281.25486,7437.99722,7504.4751
08/06/2023 12:00,7211.72908,7425.16881,7485.4925
08/06/2023 12:30,7151.07224,7347.27443,7478.0794
08/06/2023 13:00,7158.12508,7269.75869,7469.68753
08/06/2023 13:30,7079.6123,7218.68443,7402.68889
08/06/2023 14:00,7217.62638,7285.22535,7418.07216
08/06/2023 14:30,7304.44986,7362.0861,7484.315
08/06/2023 15:00,7242.52475,7379.0815,7475.59844
08/06/2023 15:30,7376.47052,7394.28895,7458.49519
08/06/2023 16:00,7282.40968,7363.85823,7407.44489
08/06/2023 16:30,7228.88701,7323.30288,7358.85575
08/06/2023 17:00,7200.16676,7227.10381,7320.61323
08/06/2023 17:30,7309.20724,7145.69071,7284.3699
08/06/2023 18:00,7350.74106,7257.72717,7286.71259
08/06/2023 18:30,7303.08358,7346.33666,7461.77876
08/06/2023 19:00,7330.53735,7345.9078,7464.87688
08/06/2023 19:30,7290.45216,7337.02027,7446.76895
08/06/2023 20:00,7269.77484,7304.25621,7441.23784
08/06/2023 20:30,7281.68824,7273.57423,7363.07114
08/06/2023 21:00,7254.09589,7223.08377,7356.28566
08/06/2023 21:30,7242.45758,7182.91651,7272.89501
08/06/2023 22:00,7242.02265,7126.53461,7266.72357
08/06/2023 22:30,7131.46984,7033.13424,7062.84508
08/06/2023 23:00,6776.39929,6851.02802,7060.91271
08/06/2023 23:30,6783.6429,6732.34887,6678.29913
09/06/2023 00:00,6632.37044,6566.52645,6683.22093
09/06/2023 00:30,6552.38743,6419.04305,6416.28132
09/06/2023 01:00,6399.30698,6278.59962,6410.55626
09/06/2023 01:30,6264.90241,6146.55346,6215.65492
09/06/2023 02:00,6114.84531,6089.17102,6222.8459
09/06/2023 02:30,6142.71839,6038.69415,6136.88415
09/06/2023 03:00,6093.73637,6022.77737,6137.73883
09/06/2023 03:30,6009.97368,6015.35764,6105.20292
09/06/2023 04:00,6118.98749,5997.94646,6106.14077
09/06/2023 04:30,6156.41991,6040.51741,6174.57518
09/06/2023 05:00,6219.79927,6091.18192,6178.18673
09/06/2023 05:30,6242.14714,6192.42246,6376.5112
09/06/2023 06:00,6442.11502,6278.36819,6382.35668
09/06/2023 06:30,6672.72605,6462.29427,6560.65593
09/06/2023 07:00,6616.06687,6560.66069,6602.48814
09/06/2023 07:30,6726.98158,6668.84207,6763.12128
09/06/2023 08:00,6754.03146,6720.37845,6797.57527
09/06/2023 08:30,7006.771,6907.61234,7138.35328
09/06/2023 09:00,7231.69545,7053.70325,7149.38031
09/06/2023 09:30,7269.75992,7147.76875,7276.24311
09/06/2023 10:00,7321.03617,7235.80394,7277.6367
09/06/2023 10:30,7319.21711,7327.38937,7405.44566
09/06/2023 11:00,7451.12881,7400.48259,7419.41381
09/06/2023 11:30,7581.24625,7458.96024,7510.76054
09/06/2023 12:00,7370.20606,7467.40327,7521.44921
09/06/2023 12:30,7443.0891,7364.75987,7490.63597
09/06/2023 13:00,7302.18586,7285.34549,7496.02741
09/06/2023 13:30,7121.77145,7236.83102,7468.87056
09/06/2023 14:00,7165.7407,7336.76605,7468.95118
09/06/2023 14:30,7263.39081,7411.31985,7504.70267
09/06/2023 15:00,7292.49938,7392.43692,7491.57174
09/06/2023 15:30,7175.34103,7386.9057,7478.63373
09/06/2023 16:00,7270.15162,7342.98965,7420.51959
09/06/2023 16:30,7249.0066,7289.23175,7421.126
09/06/2023 17:00,7054.7569,7125.86885,7369.99128
09/06/2023 17:30,7068.86497,7255.48239,7308.60943
09/06/2023 18:00,7144.65195,7358.84678,7301.80713
09/06/2023 18:30,7323.36582,7392.15765,7485.00593
09/06/2023 19:00,7315.61942,7359.42924,7475.34299
09/06/2023 19:30,7277.15291,7305.05386,7452.06009
09/06/2023 20:00,7272.87427,7293.42184,7449.65297
09/06/2023 20:30,7262.24371,7257.41307,7375.5502
09/06/2023 21:00,7249.43071,7208.25692,7373.513
09/06/2023 21:30,7217.98089,7163.15652,7268.93577
09/06/2023 22:00,7112.34436,7093.18198,7267.81007
09/06/2023 22:30,7087.53724,7009.02686,7057.13125
09/06/2023 23:00,6869.82632,6837.16007,7059.57514
09/06/2023 23:30,6731.90557,6670.66484,6686.00601
10/06/2023 00:00,6581.34546,6460.51505,6689.48187
10/06/2023 00:30,6587.93812,6406.8915,6371.89278
10/06/2023 01:00,6454.11022,6287.85409,6369.07846
10/06/2023 01:30,6316.81657,6171.07441,6166.34043
10/06/2023 02:00,6174.2255,6104.22732,6171.69299
10/06/2023 02:30,6250.18208,6027.13187,6055.64947
10/06/2023 03:00,6145.25466,6019.26533,6056.8405
10/06/2023 03:30,6182.81413,5983.47763,6023.56082
10/06/2023 04:00,6050.25147,5998.94445,6023.93249
10/06/2023 04:30,6174.06673,6002.42156,6042.2069
10/06/2023 05:00,6244.96725,6021.68609,6043.04523
10/06/2023 05:30,6297.08051,6099.32495,6086.02421
10/06/2023 06:00,6357.08041,6105.23653,6093.85365
10/06/2023 06:30,6341.18608,6059.39719,6144.63268
10/06/2023 07:00,6198.03216,6079.54605,6210.90891
10/06/2023 07:30,6410.67818,6258.11944,6331.18626
10/06/2023 08:00,6684.74346,6391.23523,6354.16642
10/06/2023 08:30,6787.08736,6647.18528,6680.6145
10/06/2023 09:00,6936.15167,6782.20987,6688.77303
10/06/2023 09:30,7162.82459,6931.51083,6927.81288
10/06/2023 10:00,7185.93399,7000.71832,6935.99138
10/06/2023 10:30,7208.11752,7084.42121,7079.40496
10/06/2023 11:00,7331.62857,7141.96125,7083.49558
10/06/2023 11:30,7260.16092,7223.77631,7176.23754
10/06/2023 12:00,7345.83045,7276.28174,7178.88253
10/06/2023 12:30,7288.245,7219.45168,7130.23301
10/06/2023 13:00,7295.94697,7162.82031,7138.81099
10/06/2023 13:30,7167.76385,7068.556,7030.91785
10/06/2023 14:00,7099.15667,7032.98101,7025.62958
10/06/2023 14:30,7075.68885,7009.20248,7001.23551
10/06/2023 15:00,7056.65228,6994.83111,6974.94335
10/06/2023 15:30,6961.73158,6958.40914,6981.69883
10/06/2023 16:00,6870.26376,6960.10606,6911.29957
10/06/2023 16:30,6852.18752,6909.30032,6928.27122
10/06/2023 17:00,6856.17636,6872.77902,6919.05356
10/06/2023 17:30,6964.04783,6822.81017,6932.41854
10/06/2023 18:00,7063.62759,6983.03878,6931.25041
10/06/2023 18:30,7179.26761,7157.3264,7198.64866
10/06/2023 19:00,7206.45404,7193.17438,7198.74712
10/06/2023 19:30,7263.22514,7225.51588,7235.14716
10/06/2023 20:00,7219.44923,7240.26644,7235.06733
10/06/2023 20:30,7175.03528,7245.50557,7156.44512
10/06/2023 21:00,7124.22398,7212.59447,7152.12026
10/06/2023 21:30,7171.84623,7058.15661,7039.43057
10/06/2023 22:00,7051.2754,6967.44029,7037.66288
10/06/2023 22:30,6996.04652,6850.15362,6798.74058
10/06/2023 23:00,6809.09653,6682.49807,6796.58929
10/06/2023 23:30,6746.61866,6572.48418,6524.46647
11/06/2023 00:00,6611.87815,6349.87756,6523.16182
11/06/2023 00:30,6494.53202,6498.28318,6254.25407
11/06/2023 01:00,6221.10609,6364.26572,6253.86748
11/06/2023 01:30,6216.70124,6286.93989,6116.58007
11/06/2023 02:00,6128.12086,6159.92368,6117.58281
11/06/2023 02:30,5996.81662,6110.07019,5988.62936
11/06/2023 03:00,6045.61356,6077.72976,5988.03475
11/06/2023 03:30,5977.31968,6054.2539,5940.37848
11/06/2023 04:00,5936.34366,6015.88795,5937.81387
11/06/2023 04:30,6005.17055,6035.18758,5955.27877
11/06/2023 05:00,5930.03027,6029.93063,5954.79144
11/06/2023 05:30,5924.1148,5977.95728,5897.86627
11/06/2023 06:00,5933.27205,5939.30474,5886.45728
11/06/2023 06:30,5791.6215,5848.52376,5712.8753
11/06/2023 07:00,5598.93,5764.37192,5777.7124
11/06/2023 07:30,5779.58157,5791.02117,5771.20646
11/06/2023 08:00,5850.08004,5886.09282,5795.10155
11/06/2023 08:30,5918.44542,6004.80859,5979.41533
11/06/2023 09:00,6244.13303,6108.44054,5992.7039
11/06/2023 09:30,6258.30068,6200.35759,6147.32475
11/06/2023 10:00,6211.69729,6286.08104,6177.44226
11/06/2023 10:30,6360.76009,6373.01903,6275.18838
11/06/2023 11:00,6385.51687,6418.68067,6302.2158
11/06/2023 11:30,6460.62526,6489.49049,6418.36497
11/06/2023 12:00,6462.08581,6498.12056,6418.86621
11/06/2023 12:30,6530.37815,6510.77477,6411.92577
11/06/2023 13:00,6502.92048,6511.49971,6413.70707
11/06/2023 13:30,6469.80993,6478.46813,6369.80643
11/06/2023 14:00,6330.2897,6469.21795,6365.73755
11/06/2023 14:30,6463.31499,6445.24025,6377.03825
11/06/2023 15:00,6388.00195,6431.63589,6352.27004
11/06/2023 15:30,6239.34965,6415.92121,6374.79479
11/06/2023 16:00,6390.60217,6393.06885,6304.98803
11/06/2023 16:30,6415.42762,6389.78129,6379.4652
11/06/2023 17:00,6410.46474,6388.87901,6368.25424
11/06/2023 17:30,6440.57619,6475.28389,6532.47787
11/06/2023 18:00,6781.54191,6677.45024,6530.69349
11/06/2023 18:30,6979.11799,7021.80125,6968.82381
11/06/2023 19:00,7063.55717,7127.50812,6967.00765
11/06/2023 19:30,7097.41839,7161.56837,7060.09644
11/06/2023 20:00,7110.92319,7167.1807,7060.34869
11/06/2023 20:30,7133.56639,7159.19856,7000.76101
11/06/2023 21:00,7004.4915,7107.83763,7001.15102
11/06/2023 21:30,6948.40514,6970.95314,6888.84698
11/06/2023 22:00,6799.72326,6836.66396,6886.62513
11/06/2023 22:30,6683.47117,6683.71268,6572.04761
11/06/2023 23:00,6405.76602,6512.46423,6569.20042
11/06/2023 23:30,6304.63662,6362.55428,6229.36893
12/06/2023 00:00,6186.21346,6182.54087,6227.22068
12/06/2023 00:30,6020.30023,6129.28262,5934.38828
12/06/2023 01:00,5980.66723,6035.70104,5933.6114
12/06/2023 01:30,5757.19938,5953.03117,5774.38576
12/06/2023 02:00,5771.23648,5885.45897,5773.54188
12/06/2023 02:30,5804.36021,5824.38291,5677.64804
12/06/2023 03:00,5760.33163,5835.26211,5676.71041
12/06/2023 03:30,5776.56032,5791.85747,5648.26788
12/06/2023 04:00,5304.92192,5817.90063,5648.81878
12/06/2023 04:30,5441.52955,5837.85195,5721.37185
12/06/2023 05:00,5658.34632,5910.39718,5721.83219
12/06/2023 05:30,5877.65958,6035.18672,5938.38547
12/06/2023 06:00,6002.06414,6165.52811,5950.57953
12/06/2023 06:30,6330.30598,6315.94488,6184.05451
12/06/2023 07:00,6385.87979,6406.42651,6236.66443
12/06/2023 07:30,6412.52286,6528.75183,6432.25163
12/06/2023 08:00,6521.55303,6530.28572,6459.32437
12/06/2023 08:30,6763.78756,6744.4617,6838.73182
12/06/2023 09:00,6881.51371,6948.11806,6852.78058
12/06/2023 09:30,7020.70969,7034.00143,7095.90374
12/06/2023 10:00,7038.1918,7134.28966,7103.84224
12/06/2023 10:30,7213.36875,7210.49882,7270.93233
12/06/2023 11:00,7254.48256,7303.21983,7273.48573
12/06/2023 11:30,7407.07988,7364.7272,7298.20417
12/06/2023 12:00,7341.59358,7353.97334,7300.34783
12/06/2023 12:30,7109.16795,7299.10161,7166.39865
12/06/2023 13:00,7078.39335,7248.14586,7166.50347
12/06/2023 13:30,7042.49501,7198.34333,7164.30337
12/06/2023 14:00,7106.97793,7257.58827,7160.94962
12/06/2023 14:30,7203.47466,7334.62167,7292.35036
12/06/2023 15:00,7229.07754,7251.58342,7273.13598
12/06/2023 15:30,7211.42601,7375.0255,7290.33815
12/06/2023 16:00,7223.46704,7347.26243,7229.77623
12/06/2023 16:30,7067.12271,7325.89942,7175.51316
12/06/2023 17:00,6989.09607,7241.32354,7156.39517
12/06/2023 17:30,6986.49529,7225.43726,7127.64704
12/06/2023 18:00,6989.88322,7294.56855,7126.33293
12/06/2023 18:30,7218.13932,7304.98985,7249.6328
12/06/2023 19:00,7223.5072,7295.42791,7249.16178
12/06/2023 19:30,7215.50252,7262.41502,7220.01394
12/06/2023 20:00,7227.18602,7255.88676,7219.12651
12/06/2023 20:30,7160.83986,7224.37327,7167.21381
12/06/2023 21:00,7107.86785,7140.76802,7166.86244
12/06/2023 21:30,7060.59927,7156.70182,7123.72822
12/06/2023 22:00,6955.46789,7145.21463,7122.88097
12/06/2023 22:30,6826.57146,7004.95059,6847.10523
12/06/2023 23:00,6539.02021,6786.79827,6846.43817
12/06/2023 23:30,6426.06367,6625.02215,6489.00462
13/06/2023 00:00,6267.00667,6508.77401,6488.77579
13/06/2023 00:30,6191.4452,6415.55284,6287.51868
13/06/2023 01:00,6058.62395,6291.01258,6288.17217
13/06/2023 01:30,5988.65027,6187.57613,6116.3919
13/06/2023 02:00,6069.55588,6131.09848,6116.5972
13/06/2023 02:30,5967.70369,6080.41169,6020.94709
13/06/2023 03:00,5876.08604,6058.50309,6021.28402
13/06/2023 03:30,5988.45054,6039.13389,5994.16831
13/06/2023 04:00,5984.67073,6039.12742,5994.43414
13/06/2023 04:30,5919.78544,6071.12405,6051.10847
13/06/2023 05:00,6078.52128,6128.44986,6051.13847
13/06/2023 05:30,6194.75891,6236.71763,6258.04903
13/06/2023 06:00,6367.65826,6354.00063,6267.28807
13/06/2023 06:30,6485.9596,6509.55132,6485.23859
13/06/2023 07:00,6434.30117,6532.93649,6536.20367
13/06/2023 07:30,6651.30477,6675.87961,6660.66922
13/06/2023 08:00,6692.28389,6760.06611,6685.22909
13/06/2023 08:30,6798.72023,6949.82115,6997.04313
13/06/2023 09:00,7051.2774,7059.51424,7008.16975
13/06/2023 09:30,7079.60501,7168.8503,7211.1052
13/06/2023 10:00,7024.98956,7210.17665,7219.65107
13/06/2023 10:30,7200.59402,7284.37802,7373.99753
13/06/2023 11:00,7145.51293,7335.10548,7377.74353
13/06/2023 11:30,7213.03445,7397.91391,7429.26317
13/06/2023 12:00,7215.89445,7406.1545,7430.69872
13/06/2023 12:30,7184.68216,7316.26572,7310.86491
13/06/2023 13:00,7088.78096,7213.20973,7309.79914
13/06/2023 13:30,7111.42772,7191.4357,7256.91666
13/06/2023 14:00,7188.62678,7277.19191,7252.49301
13/06/2023 14:30,7211.45036,7372.07284,7412.42362
13/06/2023 15:00,7318.62434,7327.13701,7392.82905
13/06/2023 15:30,7213.22536,7324.8156,7439.12562
13/06/2023 16:00,7107.09721,7283.15938,7380.6166
13/06/2023 16:30,7123.86268,7214.49645,7265.6229
13/06/2023 17:00,7070.93166,7104.98602,7245.6694
13/06/2023 17:30,7089.13264,7143.33466,7246.95855
13/06/2023 18:00,7104.06823,7244.47572,7245.88152
13/06/2023 18:30,7276.75298,7356.20097,7337.98822
13/06/2023 19:00,7259.62362,7380.85614,7337.4385
13/06/2023 19:30,7226.51115,7388.09904,7331.7663
13/06/2023 20:00,7231.47137,7370.84631,7332.05466
13/06/2023 20:30,7184.49136,7331.33955,7240.28431
13/06/2023 21:00,7151.71885,7278.66018,7240.90235
13/06/2023 21:30,7089.21467,7180.37144,7123.52777
13/06/2023 22:00,6970.83628,7077.84344,7123.17247
13/06/2023 22:30,6843.6264,6947.61787,6917.58708
13/06/2023 23:00,6697.32359,6759.03688,6916.92085
13/06/2023 23:30,6572.379,6601.77928,6582.53707
14/06/2023 00:00,6459.79587,6418.12274,6579.40681
14/06/2023 00:30,6279.14739,6239.74356,6338.7787
14/06/2023 01:00,6102.14996,6122.35624,6338.93606
14/06/2023 01:30,6122.97423,6025.72792,6166.71022
14/06/2023 02:00,6064.71089,5976.22535,6167.07231
14/06/2023 02:30,6005.01074,5922.31227,6077.92438
14/06/2023 03:00,5984.18474,5899.85614,6076.92072
14/06/2023 03:30,6029.09135,5882.10496,6054.82165
14/06/2023 04:00,6019.00347,5881.95146,6055.11011
14/06/2023 04:30,6038.42953,5879.22246,6101.77422
14/06/2023 05:00,6080.08845,5928.38902,6101.78365
14/06/2023 05:30,6201.88596,5979.27965,6223.55834
14/06/2023 06:00,6328.84626,6095.41143,6234.53885
14/06/2023 06:30,6398.54571,6271.60743,6451.14985
14/06/2023 07:00,6395.06844,6332.45829,6504.01732
14/06/2023 07:30,6607.50776,6463.73204,6676.30098
14/06/2023 08:00,6680.50967,6542.62719,6694.32345
14/06/2023 08:30,6792.13499,6724.71654,7000.84186
14/06/2023 09:00,6962.43795,6918.41507,7013.11004
14/06/2023 09:30,6972.96168,7003.04729,7309.68272
14/06/2023 10:00,6995.48828,7089.20802,7290.52223
14/06/2023 10:30,7141.2589,7174.42457,7401.19182
14/06/2023 11:00,7242.07983,7233.57462,7410.65152
14/06/2023 11:30,7217.97824,7296.42447,7460.93715
14/06/2023 12:00,7176.13668,7305.7526,7457.64947
14/06/2023 12:30,7074.68114,7170.07248,7372.32065
14/06/2023 13:00,6865.52212,7063.45613,7382.86475
14/06/2023 13:30,6875.39447,7030.75811,7343.92873
14/06/2023 14:00,6951.7784,7103.59475,7340.22036
14/06/2023 14:30,7065.67209,7203.56435,7444.28307
14/06/2023 15:00,7065.91129,7160.00858,7441.8413
14/06/2023 15:30,7045.35661,7143.34631,7478.55329
14/06/2023 16:00,6944.1691,7083.65746,7417.94491
14/06/2023 16:30,6882.78529,7046.90741,7316.48898
14/06/2023 17:00,6840.54402,6937.32085,7336.31303
14/06/2023 17:30,6823.96707,6997.7331,7278.08638
14/06/2023 18:00,6964.15949,7108.18808,7275.95163
14/06/2023 18:30,7195.72135,7225.62661,7365.89144
14/06/2023 19:00,7183.0306,7258.82897,7365.24064
14/06/2023 19:30,7205.79776,7322.08722,7375.39549
14/06/2023 20:00,7185.83068,7264.75749,7374.94264
14/06/2023 20:30,7082.34362,7222.70926,7308.10382
14/06/2023 21:00,7063.77446,7171.03779,7306.09449
14/06/2023 21:30,7009.61178,7060.4544,7196.95194
14/06/2023 22:00,6884.53384,6988.35823,7194.18256
14/06/2023 22:30,6814.29036,6915.16435,6992.48181
14/06/2023 23:00,6558.85007,6704.98895,6989.22615
14/06/2023 23:30,6544.41036,6540.51784,6659.14467
15/06/2023 00:00,6281.04076,6340.64677,6656.11661
15/06/2023 00:30,6301.57968,6276.39862,6343.15721
15/06/2023 01:00,6220.08405,6169.75266,6342.07332
15/06/2023 01:30,6104.70909,6075.08838,6164.15244
15/06/2023 02:00,5967.8004,6008.01589,6164.45357
15/06/2023 02:30,6033.56353,5963.21031,6080.65389
15/06/2023 03:00,5987.49465,5947.56524,6080.39708
15/06/2023 03:30,6025.1058,5930.78267,6061.6797
15/06/2023 04:00,6010.88615,5927.01313,6061.89218
15/06/2023 04:30,6031.67476,5967.57513,6109.70765
